months_as_customer,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,auto_model,collision_type_missing,property_damage_missing,police_report_available_missing,authorities_contacted_missing,injury_share,property_share,target,days_since_bind,incident_month,incident_dow,incident_weekend,policy_bind_year,policy_bind_month,policy_bind_quarter,is_holiday,holiday_window_2d,hour_sin,hour_cos,hour_bin_4,vehicle_age,csl_per_person,csl_per_incident,street_type,vehicle_age_bucket,vehicle_tier,body_type
271,42,OH,500,1105.49,0,FEMALE,Associate,prof-specialty,sleeping,own-child,56200,-50000,Multi-vehicle Collision,Side Collision,Major Damage,Other,SC,2,Missing,2,3,Missing,68310,Audi,A3,0,1,1,0,0.18181818181818182,0.09090909090909091,1,1285,2,4,0,2011,8,3,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),12,100,300,Hwy,old,premium,sedan
222,41,OH,2000,1055.53,0,FEMALE,MD,armed-forces,cross-fit,not-in-family,37800,-50300,Single Vehicle Collision,Front Collision,Total Loss,Other,WV,1,NO,0,2,NO,61290,Honda,Civic,0,0,0,0,0.1111111111111111,0.1111111111111111,1,5933,2,6,1,1998,11,4,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),20,100,300,Ridge,old,mid,other
199,41,OH,1000,895.83,0,FEMALE,Associate,sales,paintball,husband,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NC,1,NO,1,2,NO,30100,Chevrolet,Malibu,0,0,0,0,0.1,0.0,0,7009,2,2,0,1995,12,4,0,0,0.49999999999999994,-0.8660254037844387,Morning (6-11),16,250,500,Ridge,old,mid,sedan
215,37,IN,500,1632.93,0,FEMALE,College,transport-moving,golf,not-in-family,0,-42900,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,3,NO,2,0,YES,57120,Mercedes,C300,0,0,0,0,0.16666666666666666,0.08333333333333333,0,4440,2,0,0,2002,12,4,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),13,100,300,Ave,old,premium,sedan
192,40,IL,1000,1405.99,0,FEMALE,Associate,sales,yachting,wife,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,3,YES,1,0,YES,42930,BMW,X6,0,0,0,0,0.2222222222222222,0.1111111111111111,0,3972,3,6,1,2004,4,2,0,0,-1.0,-1.8369701987210297e-16,Evening (18-23),10,100,300,Lane,old,premium,other
120,35,OH,1000,1425.54,0,FEMALE,High School,transport-moving,bungie-jumping,other-relative,78300,0,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,SC,3,NO,2,0,NO,51210,Ford,Fusion,0,0,0,0,0.2222222222222222,0.1111111111111111,0,5095,1,3,0,2001,2,1,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),5,100,300,Drive,mid,mid,other
270,45,OH,1000,1038.09,0,FEMALE,College,handlers-cleaners,golf,husband,0,-19700,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,3,NO,1,1,YES,89400,Suburu,Legacy,0,0,0,0,0.16666666666666666,0.08333333333333333,0,1828,1,2,0,2010,1,1,0,0,-1.0,-1.8369701987210297e-16,Evening (18-23),17,500,1000,Ave,old,mid,other
319,47,IN,500,1307.11,0,MALE,College,transport-moving,dancing,not-in-family,0,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,3,NO,0,2,Missing,59730,Audi,A3,0,0,1,0,0.18181818181818182,0.18181818181818182,0,8344,2,1,0,1992,4,2,0,1,-0.5000000000000004,0.8660254037844384,Evening (18-23),10,250,500,St,old,premium,sedan
194,39,OH,1000,1489.24,6000000,FEMALE,JD,other-service,kayaking,wife,0,-45000,Vehicle Theft,Missing,Minor Damage,Missing,SC,1,YES,2,2,YES,8060,Saab,95,1,0,0,1,0.15384615384615385,0.15384615384615385,0,1709,1,5,1,2010,5,2,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),11,500,1000,Lane,old,low,other
227,38,OH,500,976.67,0,FEMALE,PhD,handlers-cleaners,polo,unmarried,0,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,1,Missing,1,2,Missing,72200,BMW,M5,0,1,1,0,0.2,0.1,1,451,1,2,0,2013,10,4,0,1,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),2,500,1000,Ave,new,premium,other
137,31,OH,2000,1340.43,0,MALE,High School,exec-managerial,paintball,husband,52700,-40600,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NC,3,NO,1,2,NO,50800,Accura,MDX,0,0,0,0,0.2,0.2,0,7435,2,3,0,1994,10,4,0,0,1.0,6.123233995736766e-17,Morning (6-11),10,250,500,Hwy,old,mid,other
244,40,OH,2000,1267.81,5000000,FEMALE,Masters,exec-managerial,video-games,wife,0,0,Vehicle Theft,Missing,Trivial Damage,Missing,NC,1,Missing,2,1,Missing,6600,Accura,TL,1,1,1,1,0.1,0.2,0,6392,1,5,1,1997,7,3,0,1,0.49999999999999994,-0.8660254037844387,Morning (6-11),10,500,1000,Hwy,old,mid,other
78,29,IL,1000,1234.2,6000000,MALE,Masters,other-service,bungie-jumping,other-relative,0,0,Vehicle Theft,Missing,Minor Damage,Police,NY,1,YES,2,2,NO,7500,Nissan,Maxima,1,0,0,0,0.1,0.2,0,1444,1,3,0,2011,2,1,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),13,250,500,St,old,mid,other
200,35,IN,2000,1318.06,0,MALE,High School,exec-managerial,video-games,wife,57300,-80600,Vehicle Theft,Missing,Trivial Damage,Missing,VA,1,NO,0,3,YES,6490,Volkswagen,Jetta,1,0,0,1,0.18181818181818182,0.18181818181818182,0,7456,1,0,0,1994,8,3,1,1,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),13,250,500,Lane,old,mid,other
284,48,IN,2000,769.95,0,MALE,Masters,prof-specialty,movies,not-in-family,0,-44200,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,2,Missing,2,3,NO,60940,Audi,A3,0,1,0,0,0.09090909090909091,0.18181818181818182,1,6458,1,0,0,1997,5,2,1,1,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),2,500,1000,Lane,new,premium,sedan
275,41,OH,2000,1514.72,0,MALE,High School,transport-moving,board-games,own-child,35700,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,3,YES,0,1,Missing,58300,Suburu,Legacy,0,0,1,0,0.1,0.2,0,6673,2,0,0,1996,10,4,0,1,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),8,100,300,Drive,old,mid,other
153,34,IL,1000,873.64,4000000,FEMALE,Associate,priv-house-serv,yachting,husband,800,0,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,3,NO,2,1,Missing,68400,Ford,F150,0,0,1,0,0.16666666666666666,0.16666666666666666,0,3254,1,4,0,2006,3,1,0,1,0.7071067811865476,-0.7071067811865475,Morning (6-11),8,500,1000,St,old,mid,pickup
134,32,IL,500,1612.43,0,FEMALE,MD,other-service,yachting,own-child,36400,0,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,1,Missing,2,1,YES,64240,BMW,3 Series,0,1,0,0,0.18181818181818182,0.18181818181818182,0,8772,1,3,0,1991,1,1,0,0,0.49999999999999994,0.8660254037844387,Night (0-5),0,500,1000,Ave,new,premium,other
31,36,IL,2000,1318.24,9000000,FEMALE,College,prof-specialty,kayaking,not-in-family,0,-78600,Parked Car,Missing,Trivial Damage,Missing,WV,1,NO,0,1,YES,4700,Dodge,Neon,1,0,0,1,0.2,0.1,0,5647,1,4,0,1999,8,3,0,1,0.7071067811865476,-0.7071067811865475,Morning (6-11),13,500,1000,St,old,mid,other
41,25,IN,1000,1226.83,0,FEMALE,College,exec-managerial,exercise,not-in-family,0,-56100,Multi-vehicle Collision,Side Collision,Major Damage,Other,SC,3,YES,2,0,Missing,45120,Accura,MDX,0,0,1,0,0.0,0.125,1,8393,1,2,0,1992,1,1,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),4,100,300,St,mid,mid,other
127,29,OH,2000,1326.44,5000000,FEMALE,High School,sales,board-games,own-child,0,0,Multi-vehicle Collision,Front Collision,Total Loss,Fire,SC,2,YES,1,1,Missing,66950,Saab,93,0,0,1,0,0.15384615384615385,0.15384615384615385,0,5558,2,1,0,1999,12,4,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),20,250,500,Hwy,old,low,other
61,23,IL,2000,1136.83,4000000,FEMALE,Associate,tech-support,exercise,own-child,0,-62400,Single Vehicle Collision,Side Collision,Major Damage,Police,NY,1,NO,0,3,Missing,98340,Honda,Accord,0,0,1,0,0.09090909090909091,0.18181818181818182,1,7911,2,0,0,1993,6,2,0,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),11,250,500,Hwy,old,mid,other
207,42,IL,2000,1322.78,0,MALE,PhD,farming-fishing,yachting,own-child,55200,0,Parked Car,Missing,Trivial Damage,Missing,WV,1,NO,0,1,NO,5900,BMW,X5,1,0,0,1,0.1,0.1,0,5261,2,5,1,2000,10,4,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),8,250,500,Drive,old,premium,suv
219,43,IN,1000,1483.25,0,FEMALE,MD,exec-managerial,exercise,not-in-family,90700,-20800,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NC,3,NO,1,1,Missing,70680,Ford,Fusion,0,0,1,0,0.08333333333333333,0.16666666666666666,0,1503,2,0,0,2010,12,4,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),6,100,300,Lane,mid,mid,other
271,42,IL,500,1515.3,0,FEMALE,High School,machine-op-inspct,hiking,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,3,NO,1,0,NO,93720,Mercedes,ML350,0,0,0,0,0.18181818181818182,0.09090909090909091,0,9074,1,0,0,1990,3,1,1,1,-0.7071067811865477,0.7071067811865474,Evening (18-23),10,100,300,Hwy,old,premium,other
80,25,IL,2000,1075.18,5000000,FEMALE,PhD,armed-forces,exercise,husband,67700,-58400,Vehicle Theft,Missing,Minor Damage,Missing,OH,1,NO,2,0,YES,6930,Toyota,Highlander,1,0,0,1,0.18181818181818182,0.09090909090909091,0,1087,2,5,1,2012,3,1,0,0,0.9659258262890683,0.25881904510252074,Night (0-5),14,100,300,Drive,old,mid,suv
325,47,IN,1000,1690.27,0,FEMALE,Associate,protective-serv,hiking,not-in-family,61500,0,Single Vehicle Collision,Side Collision,Major Damage,Fire,VA,1,YES,0,3,NO,72930,Dodge,RAM,0,0,0,0,0.09090909090909091,0.09090909090909091,1,3265,1,2,0,2006,2,1,0,0,0.258819045102521,-0.9659258262890682,Morning (6-11),9,500,1000,St,old,mid,pickup
29,25,IL,2000,1352.83,0,MALE,Masters,farming-fishing,skydiving,own-child,0,-71700,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,SC,4,YES,1,2,YES,64890,Nissan,Pathfinder,0,0,0,0,0.1111111111111111,0.1111111111111111,1,82,1,3,0,2014,11,4,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),2,250,500,Hwy,new,mid,suv
295,48,OH,1000,1148.73,0,FEMALE,College,machine-op-inspct,kayaking,wife,0,0,Parked Car,Missing,Trivial Damage,Missing,WV,1,Missing,1,2,YES,5400,Saab,95,1,1,0,1,0.16666666666666666,0.16666666666666666,0,2076,2,6,1,2009,6,2,0,0,1.0,6.123233995736766e-17,Morning (6-11),16,250,500,St,old,low,other
239,42,IL,1000,969.5,0,MALE,College,exec-managerial,reading,not-in-family,0,0,Vehicle Theft,Missing,Trivial Damage,Missing,NC,1,NO,0,0,Missing,5600,Audi,A3,1,0,1,1,0.125,0.125,0,5607,1,0,0,1999,9,3,0,0,0.49999999999999994,-0.8660254037844387,Morning (6-11),8,100,300,Ave,old,premium,sedan
269,41,IN,500,1463.82,0,FEMALE,College,protective-serv,yachting,not-in-family,0,-72300,Single Vehicle Collision,Rear Collision,Minor Damage,Police,SC,1,YES,0,0,Missing,79300,Saab,92x,0,0,1,0,0.2,0.2,0,8863,1,5,1,1990,10,4,0,0,-0.2588190451025207,0.9659258262890683,Evening (18-23),8,100,300,Hwy,old,low,other
80,27,IL,1000,1474.17,0,FEMALE,College,tech-support,exercise,unmarried,0,0,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,1,YES,1,0,YES,52800,Saab,95,0,0,0,0,0.2,0.1,0,6772,2,3,0,1996,8,3,0,0,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),11,100,300,Hwy,old,low,other
279,41,IL,500,1497.35,0,FEMALE,JD,prof-specialty,bungie-jumping,husband,37300,-31700,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NC,3,Missing,2,3,NO,28800,Ford,Fusion,0,1,0,0,0.0,0.125,0,4985,1,3,0,2001,6,2,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),2,250,500,Drive,new,mid,other
165,33,OH,1000,1427.14,0,FEMALE,Associate,tech-support,kayaking,other-relative,35300,-58100,Parked Car,Missing,Minor Damage,Police,WV,1,NO,1,1,NO,2970,Toyota,Highlander,1,0,0,0,0.1111111111111111,0.1111111111111111,0,2884,2,6,1,2007,3,1,0,1,0.7071067811865475,0.7071067811865476,Night (0-5),7,100,300,Lane,mid,mid,suv
350,54,OH,500,1495.1,0,MALE,College,other-service,basketball,wife,50500,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,3,NO,0,0,Missing,93480,Chevrolet,Malibu,0,0,1,0,0.16666666666666666,0.08333333333333333,0,469,2,3,0,2013,10,4,0,1,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),1,500,1000,Hwy,new,mid,sedan
295,49,IL,500,1141.62,0,MALE,College,prof-specialty,kayaking,husband,34300,-24300,Vehicle Theft,Missing,Minor Damage,Missing,WV,1,YES,1,3,YES,4320,Mercedes,E400,1,0,0,1,0.1111111111111111,0.1111111111111111,0,8237,1,3,0,1992,6,2,1,1,0.8660254037844386,0.5000000000000001,Night (0-5),13,100,300,St,old,premium,other
464,61,OH,1000,1125.37,0,FEMALE,Associate,prof-specialty,basketball,husband,0,-56400,Multi-vehicle Collision,Rear Collision,Major Damage,Police,VA,3,Missing,0,2,YES,79800,Saab,95,0,1,0,0,0.08333333333333333,0.25,1,8864,1,1,0,1990,10,4,0,0,1.0,6.123233995736766e-17,Morning (6-11),15,500,1000,Ridge,old,low,other
118,28,IN,2000,1207.36,0,FEMALE,High School,handlers-cleaners,camping,own-child,0,-57000,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,WV,2,NO,1,0,Missing,74200,Volkswagen,Passat,0,0,1,0,0.1,0.2,0,8464,3,6,1,1991,12,4,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),18,500,1000,Hwy,old,mid,other
298,47,IL,2000,1338.5,0,FEMALE,PhD,machine-op-inspct,basketball,other-relative,28800,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,NY,1,Missing,0,0,Missing,70590,Saab,93,0,1,1,0,0.15384615384615385,0.15384615384615385,1,5927,2,0,0,1998,11,4,0,1,0.25881904510252074,0.9659258262890683,Night (0-5),15,500,1000,Lane,old,low,other
87,31,IN,1000,1074.07,0,FEMALE,Masters,sales,chess,husband,0,-47500,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NY,3,NO,0,3,YES,60940,Nissan,Ultima,0,0,0,0,0.09090909090909091,0.18181818181818182,1,2041,1,1,0,2009,6,2,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),9,500,1000,Ridge,old,mid,sedan
261,42,OH,500,1337.56,0,FEMALE,College,prof-specialty,video-games,unmarried,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,SC,1,Missing,1,2,YES,74700,Dodge,RAM,0,1,0,0,0.1,0.2,0,2192,1,0,0,2009,1,1,0,0,-1.0,-1.8369701987210297e-16,Evening (18-23),5,250,500,Drive,mid,mid,pickup
453,60,IN,500,1298.91,6000000,MALE,PhD,craft-repair,dancing,unmarried,52600,-38800,Single Vehicle Collision,Front Collision,Major Damage,Fire,NC,1,YES,0,0,Missing,70000,Ford,F150,0,0,1,0,0.2,0.1,1,4312,1,1,0,2003,3,1,0,0,0.0,1.0,Night (0-5),0,100,300,St,new,mid,pickup
210,41,IL,500,1222.75,0,MALE,High School,exec-managerial,polo,other-relative,0,-41000,Multi-vehicle Collision,Rear Collision,Total Loss,Other,WV,3,Missing,2,0,NO,81070,BMW,X5,0,1,0,0,0.18181818181818182,0.18181818181818182,0,819,1,4,0,2012,11,4,0,1,1.2246467991473532e-16,-1.0,Afternoon (12-17),14,500,1000,Ridge,old,premium,suv
168,32,IN,1000,1059.52,0,MALE,MD,protective-serv,camping,own-child,0,-40600,Multi-vehicle Collision,Side Collision,Major Damage,Other,VA,2,Missing,1,1,Missing,57720,Saab,93,0,1,1,0,0.25,0.16666666666666666,0,5414,3,6,1,2000,5,2,0,0,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),8,100,300,Ridge,old,low,other
390,51,OH,2000,1124.38,0,MALE,Associate,armed-forces,reading,other-relative,0,0,Vehicle Theft,Missing,Minor Damage,Missing,VA,1,YES,1,1,YES,7080,Ford,F150,1,0,0,1,0.16666666666666666,0.16666666666666666,0,5627,2,1,0,1999,9,3,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),14,250,500,Hwy,old,mid,pickup
258,46,IN,1000,1110.37,10000000,MALE,MD,machine-op-inspct,hiking,other-relative,34400,-56800,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,3,NO,0,1,Missing,47700,Accura,MDX,0,0,1,0,0.1,0.2,1,5800,1,5,1,1999,3,1,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),18,100,300,St,old,mid,other
107,31,IL,2000,1374.22,0,FEMALE,PhD,machine-op-inspct,bungie-jumping,other-relative,62000,-63100,Single Vehicle Collision,Rear Collision,Minor Damage,Police,SC,1,NO,0,3,NO,51260,Suburu,Legacy,0,0,0,0,0.18181818181818182,0.18181818181818182,0,8779,2,3,0,1991,2,1,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),13,500,1000,Ridge,old,mid,other
225,41,OH,2000,1103.58,0,MALE,High School,exec-managerial,exercise,unmarried,41200,-36200,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,3,Missing,2,2,NO,70400,Toyota,Highlander,0,1,0,0,0.09090909090909091,0.18181818181818182,1,7837,1,0,0,1993,8,3,1,1,-0.8660254037844386,0.5000000000000001,Evening (18-23),4,500,1000,Drive,mid,mid,suv
164,38,IL,2000,1269.76,0,FEMALE,PhD,transport-moving,yachting,not-in-family,44300,0,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NY,1,NO,1,3,YES,90000,Ford,Fusion,0,0,0,0,0.2,0.1,0,6287,1,5,1,1997,10,4,0,1,0.8660254037844386,0.5000000000000001,Night (0-5),0,250,500,Ave,new,mid,other
245,39,OH,500,964.79,8000000,FEMALE,Associate,adm-clerical,camping,husband,58000,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,3,Missing,0,1,Missing,72820,BMW,3 Series,0,1,1,0,0.18181818181818182,0.09090909090909091,0,5053,2,4,0,2001,4,2,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),5,250,500,Drive,mid,premium,other
255,41,IL,2000,1167.3,4000000,MALE,High School,priv-house-serv,board-games,other-relative,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Fire,SC,1,NO,2,0,Missing,69300,Volkswagen,Passat,0,0,1,0,0.2,0.2,0,775,2,6,1,2013,1,1,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),15,500,1000,Hwy,old,mid,other
206,36,IL,500,1625.45,4000000,FEMALE,MD,other-service,video-games,other-relative,0,-53700,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,NY,1,NO,2,1,NO,76560,Ford,Fusion,0,0,0,0,0.16666666666666666,0.16666666666666666,1,2010,1,4,0,2009,7,3,0,0,0.258819045102521,-0.9659258262890682,Morning (6-11),7,500,1000,St,mid,mid,other
203,38,IL,500,1394.43,0,FEMALE,Masters,other-service,skydiving,not-in-family,0,0,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,VA,1,Missing,0,1,YES,55440,Nissan,Maxima,0,1,0,0,0.0,0.1111111111111111,1,6189,1,5,1,1998,2,1,0,1,0.9659258262890683,-0.25881904510252085,Morning (6-11),16,250,500,Ridge,old,mid,other
22,25,OH,2000,1053.24,0,FEMALE,College,prof-specialty,movies,other-relative,51100,0,Multi-vehicle Collision,Front Collision,Total Loss,Other,NC,4,YES,1,0,NO,77130,Accura,MDX,0,0,0,0,0.1111111111111111,0.2222222222222222,0,2489,1,0,0,2008,3,1,0,0,0.0,1.0,Night (0-5),20,250,500,Lane,old,mid,other
211,35,IL,500,1040.75,0,FEMALE,JD,prof-specialty,paintball,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,WV,1,YES,1,1,Missing,42000,BMW,X5,0,0,1,0,0.16666666666666666,0.16666666666666666,0,6741,2,1,0,1996,8,3,0,1,0.25881904510252074,0.9659258262890683,Night (0-5),4,100,300,Lane,mid,premium,suv
206,39,IN,1000,1302.4,6000000,MALE,JD,craft-repair,dancing,unmarried,47200,-69700,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,3,NO,2,3,YES,36300,Ford,Escape,0,0,0,0,0.09090909090909091,0.2727272727272727,0,205,2,1,0,2014,7,3,0,1,1.2246467991473532e-16,-1.0,Afternoon (12-17),2,250,500,Drive,new,mid,other
166,38,IL,2000,1588.55,0,MALE,MD,protective-serv,video-games,unmarried,59600,-32100,Single Vehicle Collision,Side Collision,Total Loss,Other,WV,1,NO,0,0,Missing,40320,Suburu,Impreza,0,0,1,0,0.14285714285714285,0.14285714285714285,0,8096,1,4,0,1992,11,4,0,0,0.8660254037844387,-0.4999999999999998,Morning (6-11),14,100,300,St,old,mid,other
165,32,IN,500,1399.26,0,FEMALE,High School,tech-support,exercise,own-child,70500,0,Parked Car,Missing,Minor Damage,Police,PA,1,Missing,2,0,Missing,3960,BMW,M5,1,1,1,0,0.08333333333333333,0.16666666666666666,0,979,2,6,1,2012,6,2,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),17,500,1000,Lane,old,premium,other
274,43,OH,2000,1352.31,0,MALE,College,farming-fishing,basketball,wife,40700,-47300,Single Vehicle Collision,Front Collision,Major Damage,Fire,NY,1,YES,0,3,YES,63840,BMW,X5,0,0,0,0,0.16666666666666666,0.16666666666666666,1,5017,2,4,0,2001,5,2,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),9,100,300,Ridge,old,premium,suv
81,28,IL,1000,1139.0,6000000,FEMALE,Masters,sales,sleeping,husband,42400,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,3,Missing,1,2,Missing,44730,Saab,92x,0,1,1,0,0.1111111111111111,0.1111111111111111,1,1215,1,2,0,2011,9,3,0,0,0.0,1.0,Night (0-5),15,250,500,Drive,old,low,other
280,45,IN,1000,1397.67,0,MALE,JD,machine-op-inspct,camping,wife,57900,0,Multi-vehicle Collision,Front Collision,Minor Damage,Other,NY,3,YES,1,2,NO,84720,Ford,Escape,0,0,0,0,0.16666666666666666,0.16666666666666666,0,1287,1,3,0,2011,7,3,0,0,0.0,1.0,Night (0-5),16,250,500,Ridge,old,mid,other
194,39,IN,500,823.17,0,MALE,Masters,adm-clerical,paintball,own-child,0,0,Multi-vehicle Collision,Front Collision,Major Damage,Other,WV,3,Missing,2,2,NO,61500,Dodge,RAM,0,1,0,0,0.1,0.2,0,3498,2,0,0,2005,7,3,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),3,250,500,Hwy,new,mid,pickup
112,27,OH,500,965.13,0,FEMALE,Masters,tech-support,exercise,unmarried,60000,-54800,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NC,3,Missing,0,1,Missing,51000,Nissan,Pathfinder,0,1,1,0,0.16666666666666666,0.16666666666666666,0,3414,2,6,1,2005,10,4,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),2,100,300,St,new,mid,suv
24,33,IL,1000,1922.84,0,FEMALE,High School,machine-op-inspct,skydiving,wife,0,-45200,Single Vehicle Collision,Side Collision,Total Loss,Police,WV,1,Missing,2,1,NO,46800,Jeep,Wrangler,0,1,0,0,0.1,0.2,0,6945,1,5,1,1996,1,1,0,0,0.0,1.0,Night (0-5),13,500,1000,Ave,old,mid,other
93,32,OH,2000,1624.82,0,MALE,PhD,exec-managerial,basketball,unmarried,65300,-65600,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,WV,1,Missing,1,1,Missing,78120,BMW,3 Series,0,1,1,0,0.2222222222222222,0.1111111111111111,0,3420,2,0,0,2005,9,3,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),9,250,500,Drive,old,premium,other
171,34,IN,2000,1277.25,0,FEMALE,College,exec-managerial,yachting,other-relative,84900,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,1,NO,1,2,Missing,69200,Volkswagen,Passat,0,0,1,0,0.2,0.1,1,6544,1,0,0,1997,2,1,1,1,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),19,250,500,St,old,mid,other
200,40,IL,1000,1439.34,0,FEMALE,High School,sales,exercise,other-relative,45300,-20400,Vehicle Theft,Missing,Minor Damage,Police,VA,1,Missing,0,0,NO,3690,Ford,Escape,1,1,0,0,0.1111111111111111,0.1111111111111111,0,1696,1,3,0,2010,5,2,1,1,0.7071067811865476,-0.7071067811865475,Morning (6-11),0,100,300,Drive,new,mid,other
120,28,IL,1000,1281.27,0,FEMALE,PhD,tech-support,golf,not-in-family,68900,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,3,NO,0,3,Missing,65500,BMW,X5,0,0,1,0,0.1,0.1,0,2161,1,2,0,2009,2,1,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),5,250,500,Lane,mid,premium,suv
325,46,IL,500,1348.83,0,FEMALE,High School,prof-specialty,basketball,wife,46300,-77500,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NC,3,Missing,1,2,YES,76120,Toyota,Camry,0,1,0,0,0.18181818181818182,0.09090909090909091,0,572,2,6,1,2013,7,3,1,1,-0.7071067811865477,0.7071067811865474,Evening (18-23),16,500,1000,Ridge,old,mid,sedan
